Sample-#, CA-V, CA-I, CB-V, CB-I 
0.004475, 0.0050895428285, 0.0, -1.88222984225, 0.0
0.00448, 0.0050895428285, 0.0, -1.88183963299, 0.0
0.004485, 0.00516768032685, 0.0, -1.91048092395, 0.0
0.00449, 0.00501140533015, 0.0, -1.95878871158, 0.0
0.004495, 0.0050895428285, 0.0, -2.0003068723, 0.0
0.0045, 0.00501140533015, 0.0, -2.0003068723, 0.0
0.004505, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.00451, 0.00501140533015, 0.0, -2.0003068723, 0.0
0.004515, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.00452, 0.00485513033345, 0.0, -2.0003068723, 0.0
0.004525, 0.00501140533015, 0.0, -1.98282554001, 0.0
0.00453, 0.00485513033345, 0.0, -1.9482530877, 0.0
0.004535, 0.0049332678318, 0.0, -1.92827442288, 0.0
0.00454, 0.00501140533015, 0.0, -1.92663554847, 0.0
0.004545, 0.0049332678318, 0.0, -1.94279017299, 0.0
0.00455, 0.0049332678318, 0.0, -1.97104125097, 0.0
0.004555, 0.00501140533015, 0.0, -2.0003068723, 0.0
0.00456, 0.00485513033345, 0.0, -2.0003068723, 0.0
0.004565, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.00457, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.004575, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.00458, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.004585, 0.0049332678318, 0.0, -1.98883474898, 0.0
0.00459, 0.00485513033345, 0.0, -1.96729525179, 0.0
0.004595, 0.0049332678318, 0.0, -1.95441837981, 0.0
0.0046, 0.00501140533015, 0.0, -1.95285754651, 0.0
0.004605, 0.00501140533015, 0.0, -1.96237862855, 0.0
0.00461, 0.0049332678318, 0.0, -1.97915758193, 0.0
0.004615, 0.00501140533015, 0.0, -1.9988240808, 0.0
0.00462, 0.00485513033345, 0.0, -2.0003068723, 0.0
0.004625, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.00463, 0.00485513033345, 0.0, -2.0003068723, 0.0
0.004635, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.00464, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.004645, 0.00485513033345, 0.0, -1.99195641559, 0.0
0.00465, 0.0047769928351, 0.0, -1.97853324935, 0.0
0.004655, 0.00485513033345, 0.0, -1.97033887543, 0.0
0.00466, 0.0047769928351, 0.0, -1.9689341262, 0.0
0.004665, 0.00485513033345, 0.0, -1.9743189998, 0.0
0.00467, 0.00485513033345, 0.0, -1.98462049942, 0.0
0.004675, 0.0047769928351, 0.0, -1.99663891434, 0.0
0.00468, 0.00485513033345, 0.0, -2.0003068723, 0.0
0.004685, 0.00485513033345, 0.0, -2.0003068723, 0.0
0.00469, 0.0047769928351, 0.0, -2.0003068723, 0.0
0.004695, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.0047, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.004705, 0.00485513033345, 0.0, -1.99351724796, 0.0
0.00471, 0.0049332678318, 0.0, -1.98508874979, 0.0
0.004715, 0.0049332678318, 0.0, -1.9797038734, 0.0
0.00472, 0.0047769928351, 0.0, -1.97876737453, 0.0
0.004725, 0.0049332678318, 0.0, -1.98204512335, 0.0
0.00473, 0.00485513033345, 0.0, -1.98813237436, 0.0
0.004735, 0.0049332678318, 0.0, -1.99570241431, 0.0
0.00474, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.004745, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.00475, 0.00485513033345, 0.0, -2.0003068723, 0.0
0.004755, 0.0049332678318, 0.0, -2.0003068723, 0.0
0.00476, 0.00485513033345, 0.0, -2.00015078898, 0.0
0.004765, 0.0047769928351, 0.0, -1.99421962304, 0.0
0.00477, 0.0049332678318, 0.0, -1.98891279101, 0.0
0.004775, 0.0047769928351, 0.0, -1.98563504126, 0.0
0.00478, 0.0047769928351, 0.0, -1.98485462461, 0.0
0.004785, 0.0049332678318, 0.0, -1.98664958309, 0.0
0.00479, 0.0049332678318, 0.0, -1.99055166543, 0.0
0.004795, 0.0047769928351, 0.0, -1.99515612284, 0.0
0.0048, 0.00485513033345, 0.0, -1.99921428907, 0.0
0.004805, 0.0047769928351, 0.0, -2.0003068723, 0.0
0.00481, 0.00485513033345, 0.0, -2.0003068723, 0.0
0.004815, 0.0047769928351, 0.0, -2.0003068723, 0.0
0.00482, 0.00485513033345, 0.0, -1.99843387248, 0.0
0.004825, 0.00485513033345, 0.0, -1.99468787294, 0.0
0.00483, 0.0049332678318, 0.0, -1.99133208208, 0.0
0.004835, 0.0047769928351, 0.0, -1.98930299934, 0.0
0.00484, 0.00485513033345, 0.0, -1.98867866583, 0.0
0.004845, 0.0049332678318, 0.0, -1.98953712359, 0.0
0.00485, 0.00485513033345, 0.0, -1.9921124978, 0.0
0.004855, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.00486, 0.00485513033345, 0.0, -1.99734128918, 0.0
0.004865, 0.0049332678318, 0.0, -1.99913624744, 0.0
0.00487, 0.00501140533015, 0.0, -1.99960449737, 0.0
0.004875, 0.00485513033345, 0.0, -1.99874603911, 0.0
0.00488, 0.00485513033345, 0.0, -1.99702912266, 0.0
0.004885, 0.0049332678318, 0.0, -1.99476591451, 0.0
0.00489, 0.0047769928351, 0.0, -1.99273683131, 0.0
0.004895, 0.00485513033345, 0.0, -1.99141012412, 0.0
0.0049, 0.00485513033345, 0.0, -1.99101991579, 0.0
0.004905, 0.0047769928351, 0.0, -1.99164424837, 0.0
0.00491, 0.0049332678318, 0.0, -1.99289291492, 0.0
0.004915, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.00492, 0.00469885487109, 0.0, -1.99640478939, 0.0
0.004925, 0.00485513033345, 0.0, -1.99741933099, 0.0
0.00493, 0.00485513033345, 0.0, -1.99773149751, 0.0
0.004935, 0.0047769928351, 0.0, -1.99734128918, 0.0
0.00494, 0.00485513033345, 0.0, -1.99617066444, 0.0
0.004945, 0.0049332678318, 0.0, -1.99484395608, 0.0
0.00495, 0.0047769928351, 0.0, -1.99351724796, 0.0
0.004955, 0.00485513033345, 0.0, -1.99273683131, 0.0
0.00496, 0.00485513033345, 0.0, -1.99242466502, 0.0
0.004965, 0.0047769928351, 0.0, -1.99281487288, 0.0
0.00497, 0.00485513033345, 0.0, -1.99351724796, 0.0
0.004975, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.00498, 0.00485513033345, 0.0, -1.99570241431, 0.0
0.004985, 0.0049332678318, 0.0, -1.99632674782, 0.0
0.00499, 0.00485513033345, 0.0, -1.99663891434, 0.0
0.004995, 0.0049332678318, 0.0, -1.99648283096, 0.0
0.005, 0.0049332678318, 0.0, -1.99562437274, 0.0
0.005005, 0.0049332678318, 0.0, -1.99484395608, 0.0
0.00501, 0.0049332678318, 0.0, -1.99398549786, 0.0
0.005015, 0.00485513033345, 0.0, -1.99351724796, 0.0
0.00502, 0.0047769928351, 0.0, -1.99336116482, 0.0
0.005025, 0.0047769928351, 0.0, -1.99359528953, 0.0
0.00503, 0.00485513033345, 0.0, -1.99414158147, 0.0
0.005035, 0.00485513033345, 0.0, -1.99484395608, 0.0
0.00504, 0.0049332678318, 0.0, -1.99539024802, 0.0
0.005045, 0.0049332678318, 0.0, -1.99578045588, 0.0
0.00505, 0.0047769928351, 0.0, -1.99617066444, 0.0
0.005055, 0.00485513033345, 0.0, -1.99578045588, 0.0
0.00506, 0.00485513033345, 0.0, -1.99523416441, 0.0
0.005065, 0.0047769928351, 0.0, -1.99484395608, 0.0
0.00507, 0.0047769928351, 0.0, -1.99421962304, 0.0
0.005075, 0.0049332678318, 0.0, -1.99398549786, 0.0
0.00508, 0.0047769928351, 0.0, -1.99390745629, 0.0
0.005085, 0.0047769928351, 0.0, -1.99414158147, 0.0
0.00509, 0.0047769928351, 0.0, -1.99445374776, 0.0
0.005095, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.0051, 0.00485513033345, 0.0, -1.99515612284, 0.0
0.005105, 0.0047769928351, 0.0, -1.99546828959, 0.0
0.00511, 0.00485513033345, 0.0, -1.99562437274, 0.0
0.005115, 0.0049332678318, 0.0, -1.99539024802, 0.0
0.00512, 0.00485513033345, 0.0, -1.99507808127, 0.0
0.005125, 0.00485513033345, 0.0, -1.99484395608, 0.0
0.00513, 0.00501140533015, 0.0, -1.99453178979, 0.0
0.005135, 0.0049332678318, 0.0, -1.99421962304, 0.0
0.00514, 0.0047769928351, 0.0, -1.99421962304, 0.0
0.005145, 0.0049332678318, 0.0, -1.99429766461, 0.0
0.00515, 0.00485513033345, 0.0, -1.99453178979, 0.0
0.005155, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.00516, 0.0047769928351, 0.0, -1.99507808127, 0.0
0.005165, 0.00485513033345, 0.0, -1.99523416441, 0.0
0.00517, 0.00485513033345, 0.0, -1.99531220598, 0.0
0.005175, 0.0049332678318, 0.0, -1.99507808127, 0.0
0.00518, 0.0047769928351, 0.0, -1.99500003969, 0.0
0.005185, 0.00485513033345, 0.0, -1.99492199766, 0.0
0.00519, 0.0047769928351, 0.0, -1.99468787294, 0.0
0.005195, 0.0047769928351, 0.0, -1.99453178979, 0.0
0.0052, 0.0047769928351, 0.0, -1.99453178979, 0.0
0.005205, 0.0047769928351, 0.0, -1.99453178979, 0.0
0.00521, 0.0047769928351, 0.0, -1.99468787294, 0.0
0.005215, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.00522, 0.0047769928351, 0.0, -1.99492199766, 0.0
0.005225, 0.0047769928351, 0.0, -1.99507808127, 0.0
0.00523, 0.0047769928351, 0.0, -1.99500003969, 0.0
0.005235, 0.0047769928351, 0.0, -1.99515612284, 0.0
0.00524, 0.0047769928351, 0.0, -1.99507808127, 0.0
0.005245, 0.00485513033345, 0.0, -1.99484395608, 0.0
0.00525, 0.00485513033345, 0.0, -1.99468787294, 0.0
0.005255, 0.00485513033345, 0.0, -1.99468787294, 0.0
0.00526, 0.00485513033345, 0.0, -1.99453178979, 0.0
0.005265, 0.00485513033345, 0.0, -1.99453178979, 0.0
0.00527, 0.00485513033345, 0.0, -1.99460983137, 0.0
0.005275, 0.0049332678318, 0.0, -1.99476591451, 0.0
0.00528, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.005285, 0.00485513033345, 0.0, -1.99492199766, 0.0
0.00529, 0.0049332678318, 0.0, -1.99507808127, 0.0
0.005295, 0.00485513033345, 0.0, -1.99515612284, 0.0
0.0053, 0.00469885487109, 0.0, -1.99500003969, 0.0
0.005305, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.00531, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.005315, 0.0047769928351, 0.0, -1.99468787294, 0.0
0.00532, 0.0047769928351, 0.0, -1.99453178979, 0.0
0.005325, 0.00485513033345, 0.0, -1.99460983137, 0.0
0.00533, 0.0047769928351, 0.0, -1.99468787294, 0.0
0.005335, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.00534, 0.00485513033345, 0.0, -1.99492199766, 0.0
0.005345, 0.00485513033345, 0.0, -1.99492199766, 0.0
0.00535, 0.00469885487109, 0.0, -1.99500003969, 0.0
0.005355, 0.0047769928351, 0.0, -1.99500003969, 0.0
0.00536, 0.0049332678318, 0.0, -1.99484395608, 0.0
0.005365, 0.0047769928351, 0.0, -1.99484395608, 0.0
0.00537, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.005375, 0.00485513033345, 0.0, -1.99468787294, 0.0
0.00538, 0.00485513033345, 0.0, -1.99460983137, 0.0
0.005385, 0.0047769928351, 0.0, -1.99468787294, 0.0
0.00539, 0.00485513033345, 0.0, -1.99468787294, 0.0
0.005395, 0.0049332678318, 0.0, -1.99476591451, 0.0
0.0054, 0.0049332678318, 0.0, -1.99484395608, 0.0
0.005405, 0.00485513033345, 0.0, -1.99484395608, 0.0
0.00541, 0.0047769928351, 0.0, -1.99492199766, 0.0
0.005415, 0.0049332678318, 0.0, -1.99492199766, 0.0
0.00542, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.005425, 0.0047769928351, 0.0, -1.99492199766, 0.0
0.00543, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.005435, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.00544, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.005445, 0.0047769928351, 0.0, -1.99468787294, 0.0
0.00545, 0.0047769928351, 0.0, -1.99484395608, 0.0
0.005455, 0.0047769928351, 0.0, -1.99484395608, 0.0
0.00546, 0.00485513033345, 0.0, -1.99484395608, 0.0
0.005465, 0.00469885487109, 0.0, -1.99484395608, 0.0
0.00547, 0.0047769928351, 0.0, -1.99500003969, 0.0
0.005475, 0.0049332678318, 0.0, -1.99500003969, 0.0
0.00548, 0.0047769928351, 0.0, -1.99484395608, 0.0
0.005485, 0.00485513033345, 0.0, -1.99484395608, 0.0
0.00549, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.005495, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.0055, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.005505, 0.00485513033345, 0.0, -1.99460983137, 0.0
0.00551, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.005515, 0.00485513033345, 0.0, -1.99484395608, 0.0
0.00552, 0.00485513033345, 0.0, -1.99484395608, 0.0
0.005525, 0.0049332678318, 0.0, -1.99500003969, 0.0
0.00553, 0.00485513033345, 0.0, -1.99507808127, 0.0
0.005535, 0.0049332678318, 0.0, -1.99484395608, 0.0
0.00554, 0.00485513033345, 0.0, -1.99492199766, 0.0
0.005545, 0.0047769928351, 0.0, -1.99484395608, 0.0
0.00555, 0.0049332678318, 0.0, -1.99468787294, 0.0
0.005555, 0.00485513033345, 0.0, -1.99468787294, 0.0
0.00556, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.005565, 0.00485513033345, 0.0, -1.99476591451, 0.0
0.00557, 0.00485513033345, 0.0, -1.99492199766, 0.0
0.005575, 0.00485513033345, 0.0, -1.99484395608, 0.0
0.00558, 0.0047769928351, 0.0, -1.99500003969, 0.0
0.005585, 0.0047769928351, 0.0, -1.99500003969, 0.0
0.00559, 0.0047769928351, 0.0, -1.99492199766, 0.0
0.005595, 0.0047769928351, 0.0, -1.99484395608, 0.0
0.0056, 0.0047769928351, 0.0, -1.99492199766, 0.0
0.005605, 0.0049332678318, 0.0, -1.99476591451, 0.0
0.00561, 0.00485513033345, 0.0, -1.99468787294, 0.0
0.005615, 0.00485513033345, 0.0, -1.99468787294, 0.0
0.00562, 0.00485513033345, 0.0, -1.99468787294, 0.0
0.005625, 0.0047769928351, 0.0, -1.99476591451, 0.0
0.00563, 0.792403578758, 0.0, -1.98462049942, 0.0
0.005635, 1.8299921751, 0.0, -1.76243589818, 0.0
0.00564, 1.98071944714, 0.0, -1.16713410616, 0.0
0.005645, 1.99564373493, 0.0, -0.344653129578, 0.0
0.00565, 1.99775350094, 0.0, 0.490002393723, 0.0
0.005655, 1.99822235107, 0.0, 1.13486075401, 0.0
0.00566, 1.99876928329, 0.0, 1.4543633461, 0.0
0.005665, 1.99900364876, 0.0, 1.39575386047, 0.0
0.00567, 1.99915993214, 0.0, 0.998756170273, 0.0
0.005675, 1.99923813343, 0.0, 0.38925075531, 0.0
0.00568, 1.99931621552, 0.0, -0.269655108452, 0.0
0.005685, 1.99931621552, 0.0, -0.813059210777, 0.0
0.00569, 1.99931621552, 0.0, -1.11625099182, 0.0
0.005695, 1.99923813343, 0.0, -1.1192945838, 0.0
0.0057, 1.99939441681, 0.0, -0.841778516769, 0.0
0.005705, 1.99931621552, 0.0, -0.378601312637, 0.0
0.00571, 1.99939441681, 0.0, 0.139127254486, 0.0
0.005715, 1.99939441681, 0.0, 0.579828500748, 0.0
0.00572, 1.99962878227, 0.0, 0.843062877655, 0.0
0.005725, 1.99947249889, 0.0, 0.878571987152, 0.0
0.00573, 1.99962878227, 0.0, 0.693457126617, 0.0
0.005735, 1.99955070019, 0.0, 0.351322412491, 0.0
0.00574, 1.99955070019, 0.0, -0.0516847372055, 0.0
0.005745, 1.99962878227, 0.0, -0.411300778389, 0.0
0.00575, 1.99962878227, 0.0, -0.641991853714, 0.0
0.005755, 1.99947249889, 0.0, -0.695996642113, 0.0
0.00576, 1.99962878227, 0.0, -0.571910500526, 0.0
0.005765, 1.99955070019, 0.0, -0.315231442451, 0.0
0.00577, 1.99962878227, 0.0, -0.00126981735229, 0.0
0.005775, 1.99962878227, 0.0, 0.287484407425, 0.0
0.00578, 1.99986314774, 0.0, 0.481964111328, 0.0
0.005785, 1.99962878227, 0.0, 0.541588068008, 0.0
0.00579, 1.99970686436, 0.0, 0.462063550949, 0.0
0.005795, 1.99970686436, 0.0, 0.273046731949, 0.0
0.0058, 1.99978506565, 0.0, 0.030415058136, 0.0
0.005805, 1.99970686436, 0.0, -0.201368689537, 0.0
0.00581, 1.99970686436, 0.0, -0.365334153175, 0.0
0.005815, 1.99962878227, 0.0, -0.426284790039, 0.0
0.00582, 1.99970686436, 0.0, -0.376025915146, 0.0
0.005825, 1.99955070019, 0.0, -0.235785007477, 0.0
0.00583, 1.99970686436, 0.0, -0.0479388237, 0.0
0.005835, 1.99962878227, 0.0, 0.13662981987, 0.0
0.00584, 1.99978506565, 0.0, 0.272344350815, 0.0
0.005845, 1.99970686436, 0.0, 0.32931470871, 0.0
0.00585, 1.99978506565, 0.0, 0.299580812454, 0.0
0.005855, 1.99962878227, 0.0, 0.196799993515, 0.0
0.00586, 1.99978506565, 0.0, 0.0523447990417, 0.0
0.005865, 1.99962878227, 0.0, -0.094295501709, 0.0
0.00587, 1.99970686436, 0.0, -0.206363320351, 0.0
0.005875, 1.99970686436, 0.0, -0.258495211601, 0.0
0.00588, 1.99978506565, 0.0, -0.242106437683, 0.0
0.005885, 1.99962878227, 0.0, -0.166562080383, 0.0
0.00589, 1.99978506565, 0.0, -0.0553526878357, 0.0
0.005895, 1.99970686436, 0.0, 0.0607733726501, 0.0
0.0059, 1.99970686436, 0.0, 0.152394294739, 0.0
0.005905, 1.99978506565, 0.0, 0.198282718658, 0.0
0.00591, 1.99986314774, 0.0, 0.190868854523, 0.0
0.005915, 1.99970686436, 0.0, 0.135771512985, 0.0
0.00592, 1.99978506565, 0.0, 0.050393819809, 0.0
0.005925, 1.99978506565, 0.0, -0.041227221489, 0.0
0.00593, 1.99978506565, 0.0, -0.115756988525, 0.0
0.005935, 1.99962878227, 0.0, -0.155792355537, 0.0
0.00594, 1.99970686436, 0.0, -0.153997421265, 0.0
0.005945, 1.99962878227, 0.0, -0.113805890083, 0.0
0.00595, 1.99986314774, 0.0, -0.0483289957047, 0.0
0.005955, 1.99962878227, 0.0, 0.023859500885, 0.0
0.00596, 1.99978506565, 0.0, 0.0841858386993, 0.0
0.005965, 1.99962878227, 0.0, 0.118446111679, 0.0
0.00597, 1.99970686436, 0.0, 0.119772911072, 0.0
0.005975, 1.99970686436, 0.0, 0.0908193588257, 0.0
0.00598, 1.99986314774, 0.0, 0.0409507751465, 0.0
0.005985, 1.99970686436, 0.0, -0.0159417390823, 0.0
0.00599, 1.99986314774, 0.0, -0.0645616054535, 0.0
0.005995, 1.99962878227, 0.0, -0.0936712026596, 0.0
0.006, 1.99970686436, 0.0, -0.0971050262451, 0.0
0.006005, 1.99978506565, 0.0, -0.0761898756027, 0.0
0.00601, 1.99986314774, 0.0, -0.0379494428635, 0.0
0.006015, 1.99978506565, 0.0, 0.00669050216675, 0.0
0.00602, 1.99978506565, 0.0, 0.0457112789154, 0.0
0.006025, 1.99970686436, 0.0, 0.0701384544373, 0.0
0.00603, 1.99978506565, 0.0, 0.0746648311615, 0.0
0.006035, 1.99978506565, 0.0, 0.0596807003021, 0.0
0.00604, 1.99986314774, 0.0, 0.0305712223053, 0.0
0.006045, 1.99978506565, 0.0, -0.00439155101776, 0.0
0.00605, 1.99994134903, 0.0, -0.0356862545013, 0.0
0.006055, 1.99978506565, 0.0, -0.0559771060944, 0.0
0.00606, 1.99986314774, 0.0, -0.0608936548233, 0.0
0.006065, 1.99978506565, 0.0, -0.0504361391068, 0.0
0.00607, 1.99978506565, 0.0, -0.0282722711563, 0.0
0.006075, 1.99970686436, 0.0, -0.00103569030762, 0.0
0.00608, 1.99978506565, 0.0, 0.024249792099, 0.0
0.006085, 1.99970686436, 0.0, 0.0409507751465, 0.0
0.00609, 1.99978506565, 0.0, 0.0459454059601, 0.0
0.006095, 1.99978506565, 0.0, 0.0385313034058, 0.0
0.0061, 1.99986314774, 0.0, 0.0217523574829, 0.0
0.006105, 1.99962878227, 0.0, 0.000369071960449, 0.0
0.00611, 1.99978506565, 0.0, -0.0196096897125, 0.0
0.006115, 1.99962878227, 0.0, -0.0336571931839, 0.0
0.00612, 1.99978506565, 0.0, -0.0381054878235, 0.0
0.006125, 1.99978506565, 0.0, -0.0330327749252, 0.0
0.00613, 1.99978506565, 0.0, -0.0204681158066, 0.0
0.006135, 1.99978506565, 0.0, -0.00368916988373, 0.0
0.00614, 1.99978506565, 0.0, 0.0122313499451, 0.0
0.006145, 1.99970686436, 0.0, 0.0237035751343, 0.0
0.00615, 1.99986314774, 0.0, 0.0278396606445, 0.0
0.006155, 1.99970686436, 0.0, 0.0244839191437, 0.0
0.00616, 1.99986314774, 0.0, 0.0148847103119, 0.0
0.006165, 1.99978506565, 0.0, 0.00200796127319, 0.0
0.00617, 1.99978506565, 0.0, -0.0107909440994, 0.0
0.006175, 1.99970686436, 0.0, -0.0203120708466, 0.0
0.00618, 1.99994134903, 0.0, -0.0239019393921, 0.0
0.006185, 1.99978506565, 0.0, -0.02179479599, 0.0
0.00619, 1.99994134903, 0.0, -0.0144588947296, 0.0
0.006195, 1.99970686436, 0.0, -0.00446951389313, 0.0
0.0062, 1.99986314774, 0.0, 0.00567579269409, 0.0
0.006205, 1.99970686436, 0.0, 0.0134019851685, 0.0
0.00621, 1.99994134903, 0.0, 0.0167577266693, 0.0
0.006215, 1.99970686436, 0.0, 0.0152750015259, 0.0
0.00622, 1.99986314774, 0.0, 0.00996804237366, 0.0
0.006225, 1.99970686436, 0.0, 0.00200796127319, 0.0
0.00623, 1.99978506565, 0.0, -0.00610840320587, 0.0
0.006235, 1.99978506565, 0.0, -0.0121176242828, 0.0
0.00624, 1.99994134903, 0.0, -0.0151612758636, 0.0
0.006245, 1.99970686436, 0.0, -0.0143028497696, 0.0
0.00625, 1.99978506565, 0.0, -0.01016664505, 0.0
0.006255, 1.99970686436, 0.0, -0.00423538684845, 0.0
0.00626, 1.99978506565, 0.0, 0.00216388702393, 0.0
0.006265, 1.99970686436, 0.0, 0.00715851783752, 0.0
0.00627, 1.99986314774, 0.0, 0.00981211662292, 0.0
0.006275, 1.99978506565, 0.0, 0.00926566123962, 0.0
0.00628, 1.99986314774, 0.0, 0.00637817382813, 0.0
0.006285, 1.99970686436, 0.0, 0.00153970718384, 0.0
0.00629, 1.99994134903, 0.0, -0.00337696075439, 0.0
0.006295, 1.99978506565, 0.0, -0.00743520259857, 0.0
0.0063, 1.99986314774, 0.0, -0.00954222679138, 0.0
0.006305, 1.99986314774, 0.0, -0.0093080997467, 0.0
0.00631, 1.99994134903, 0.0, -0.00712299346924, 0.0
0.006315, 1.99970686436, 0.0, -0.00361108779907, 0.0
0.00632, 1.99986314774, 0.0, 0.000290870666504, 0.0
0.006325, 1.99978506565, 0.0, 0.00356864929199, 0.0
0.00633, 1.99994134903, 0.0, 0.00528573989868, 0.0
0.006335, 1.99978506565, 0.0, 0.00536370277405, 0.0
0.00634, 1.99986314774, 0.0, 0.00388097763062, 0.0
0.006345, 1.99970686436, 0.0, 0.00107145309448, 0.0
0.00635, 1.99986314774, 0.0, -0.00205028057098, 0.0
0.006355, 1.99978506565, 0.0, -0.00470364093781, 0.0
0.00636, 1.99978506565, 0.0, -0.00626456737518, 0.0
0.006365, 1.99978506565, 0.0, -0.00634253025055, 0.0
0.00637, 1.99978506565, 0.0, -0.00517189502716, 0.0
0.006375, 1.99970686436, 0.0, -0.00306487083435, 0.0
0.00638, 1.99978506565, 0.0, -0.000645518302917, 0.0
0.006385, 1.99962878227, 0.0, 0.00138354301453, 0.0
0.00639, 1.99978506565, 0.0, 0.00263214111328, 0.0
0.006395, 1.99986314774, 0.0, 0.0029444694519, 0.0
0.0064, 1.99986314774, 0.0, 0.00208592414856, 0.0
0.006405, 1.99978506565, 0.0, 0.000524997711182, 0.0
0.00641, 1.99994134903, 0.0, -0.00126981735229, 0.0
0.006415, 1.99978506565, 0.0, -0.00306487083435, 0.0
0.00642, 1.99994134903, 0.0, -0.00407934188843, 0.0
0.006425, 1.99978506565, 0.0, -0.00431346893311, 0.0
0.00643, 1.99986314774, 0.0, -0.00368916988373, 0.0
0.006435, 1.99986314774, 0.0, -0.00251853466034, 0.0
0.00644, 2.00001955032, 0.0, -0.000957727432251, 0.0
0.006445, 1.99978506565, 0.0, 0.000290870666504, 0.0
0.00645, 1.99986314774, 0.0, 0.00122737884521, 0.0
0.006455, 1.99970686436, 0.0, 0.00146150588989, 0.0
0.00646, 1.99978506565, 0.0, 0.000915288925171, 0.0
0.006465, 1.99978506565, 0.0, -2.121925354e-05, 0.0
0.00647, 1.99986314774, 0.0, -0.00119185447693, 0.0
0.006475, 1.99970686436, 0.0, -0.00220632553101, 0.0
0.00648, 1.99986314774, 0.0, -0.00298678874969, 0.0
0.006485, 1.99970686436, 0.0, -0.00322091579437, 0.0
0.00649, 1.99978506565, 0.0, -0.00290870666504, 0.0
0.006495, 1.99978506565, 0.0, -0.00212836265564, 0.0
0.0065, 1.99986314774, 0.0, -0.00126981735229, 0.0
0.006505, 1.99970686436, 0.0, -0.000489473342896, 0.0
0.00651, 1.99978506565, 0.0, 0.000290870666504, 0.0
0.006515, 1.99970686436, 0.0, 0.000603199005127, 0.0
0.00652, 1.99978506565, 0.0, 0.000212907791138, 0.0
0.006525, 1.99970686436, 0.0, -0.00041139125824, 0.0
0.00653, 1.99986314774, 0.0, -0.00103569030762, 0.0
0.006535, 1.99962878227, 0.0, -0.00173807144165, 0.0
0.00654, 1.99994134903, 0.0, -0.00228440761566, 0.0
0.006545, 1.99970686436, 0.0, -0.00244045257568, 0.0
0.00655, 1.99978506565, 0.0, -0.00220632553101, 0.0
0.006555, 1.99978506565, 0.0, -0.00181615352631, 0.0
0.00656, 1.99978506565, 0.0, -0.00126981735229, 0.0
0.006565, 1.99986314774, 0.0, -0.000723600387573, 0.0
0.00657, 1.99994134903, 0.0, -0.000255346298218, 0.0
0.006575, 1.99970686436, 0.0, -0.000255346298218, 0.0
0.00658, 1.99986314774, 0.0, -0.000255346298218, 0.0
0.006585, 1.99986314774, 0.0, -0.000567436218262, 0.0
0.00659, 1.99986314774, 0.0, -0.00103569030762, 0.0
0.006595, 1.99978506565, 0.0, -0.00158202648163, 0.0
0.0066, 1.99986314774, 0.0, -0.00173807144165, 0.0
0.006605, 1.99978506565, 0.0, -0.00189423561096, 0.0
0.00661, 1.99978506565, 0.0, -0.00181615352631, 0.0
0.006615, 1.99970686436, 0.0, -0.00158202648163, 0.0
0.00662, 1.99978506565, 0.0, -0.00126981735229, 0.0
0.006625, 1.99978506565, 0.0, -0.000957727432251, 0.0
0.00663, 1.99970686436, 0.0, -0.000801563262939, 0.0
0.006635, 1.99978506565, 0.0, -0.000567436218262, 0.0
0.00664, 1.99986314774, 0.0, -0.000645518302917, 0.0
0.006645, 1.99970686436, 0.0, -0.000801563262939, 0.0
0.00665, 1.99970686436, 0.0, -0.00111377239227, 0.0
0.006655, 1.99978506565, 0.0, -0.00119185447693, 0.0
0.00666, 1.99978506565, 0.0, -0.00142598152161, 0.0
